"","Response","Reference","Target","Model","Sites","CCC","Precision","Accuracy","Kendall","Spearman"
"432","shredder_bio","dataset","puertorico","hydro",2,-0.00238536691942293,-0.102813021616472,0.0232010195004401,0.563536218982975,0.12707244504597
"433","shredder_bio","dataset","argentina","hydro",2,NA,NA,NA,NA,NA
"434","shredder_bio","dataset","costarica","hydro",2,-0.00712523059126791,-0.492453192154429,0.0144688484200819,0.39377085650723,-0.212458286985539
"435","shredder_bio","dataset","puertorico","rain",2,-0.00186755512585535,-0.0974673059810385,0.0191608366216531,0.555079559363525,0.11015912486472
"436","shredder_bio","dataset","argentina","rain",2,0.00329445450146548,0.0801986419440158,0.0410786819029335,0.532960830793543,0.0659288700483267
"437","shredder_bio","dataset","colombia","rain",2,0.00530663299488554,0.181336362189478,0.0292640313879279,0.597585740072202,0.195191201364363
"438","shredder_bio","dataset","puertorico","hydro",2,-0.00162692918387175,-0.0349659271942293,0.0465289873434346,0.533500278241514,0.067000556897993
"439","shredder_bio","dataset","argentina","hydro",2,0.00331019861995729,0.0751732854415967,0.0440342416925364,0.554182187605825,0.108376224736975
"440","shredder_bio","dataset","colombia","hydro",2,-0.00270669103842458,-0.132316658929574,0.0204561622120857,0.387409747292419,-0.225203258915185
"441","shredder_bio","dataset","puertorico","rain",2,0.037152424958826,0.477041148227247,0.0778809649794146,0.685378880605319,0.370757781867926
"442","shredder_bio","dataset","macae","rain",2,0.0496496539844501,0.226806029868601,0.218907998227448,0.576324336431851,0.15265156884084
"443","shredder_bio","dataset","frenchguiana","rain",2,-0.00794203102203417,-0.0696505972196614,0.114026746920588,0.444871366521884,-0.110257300461844
"444","shredder_bio","dataset","puertorico","hydro",2,-0.00625621707830692,-0.0369841121064128,0.169159585616282,0.524034716813175,0.0480694363046051
"445","shredder_bio","dataset","macae","hydro",2,0.0138989232909126,0.288636164494495,0.0481537832075013,0.660869565217391,0.321739522308256
"446","shredder_bio","dataset","frenchguiana","hydro",2,0.0143583176379976,0.109876351438035,0.130677051522729,0.458579222803697,-0.0828415959888582
"447","shredder_bio","dataset","puertorico","rain",2,-0.00838914266683832,-0.0367531578175805,0.22825637754657,0.542060754423056,0.0841215135330589
"448","shredder_bio","dataset","macae","rain",2,0.0287888075062778,0.314490666466408,0.0915410553506929,0.625489976481129,0.250984714433105
"449","shredder_bio","dataset","costarica","rain",2,0.0331735674995965,0.338652009594147,0.0979576868282961,0.686401068328511,0.37280217359181
"450","shredder_bio","dataset","puertorico","hydro",2,-0.00347102637725794,-0.015874510497146,0.218654073011069,0.514576610659842,0.0291532229439966
"451","shredder_bio","dataset","macae","hydro",2,NA,NA,NA,NA,NA
"452","shredder_bio","dataset","costarica","hydro",2,0.00894054242226117,0.0807985412632302,0.110652275183213,0.598220244716351,0.196440489432703
"453","shredder_bio","dataset","puertorico","rain",2,-0.000676813423801326,-0.0180841607324388,0.0374257580329553,0.589685100701013,0.179370211395887
"454","shredder_bio","dataset","macae","rain",2,0.00645553384301301,0.223024350949795,0.0289454215000326,0.598586847668855,0.197173706323519
"455","shredder_bio","dataset","colombia","rain",2,-0.0076126541230972,-0.0502898726859541,0.151375490064094,0.453858303249097,-0.0922927183329764
"456","shredder_bio","dataset","puertorico","hydro",2,0.00374741799077893,0.0679167913087075,0.0551766053514734,0.48586847668855,-0.028263048197615
"457","shredder_bio","dataset","macae","hydro",2,-0.0141489402225419,-0.266189459385352,0.0531536457349313,0.366525659579205,-0.266948682495664
"458","shredder_bio","dataset","colombia","hydro",2,-0.029142276880626,-0.162672557390752,0.179146853950442,0.414824007220217,-0.170369198878722
"459","shredder_bio","dataset","puertorico","rain",2,0.0383154613234798,0.324896770339103,0.117931185599318,0.695102949360044,0.390205901136816
"460","shredder_bio","dataset","frenchguiana","rain",2,0.00129461062962555,0.00916035870634639,0.141327503772164,0.492426773582804,-0.0151464574371826
"461","shredder_bio","dataset","costarica","rain",2,0.0434584226660596,0.287098258331012,0.1513712514966,0.655909192076564,0.311818415046046
"462","shredder_bio","dataset","puertorico","hydro",2,0.00498067340609132,0.0979844491679817,0.0508312640259129,0.567764548792701,0.135529105136595
"463","shredder_bio","dataset","frenchguiana","hydro",2,NA,NA,NA,NA,NA
"464","shredder_bio","dataset","costarica","hydro",2,-0.00838096957401557,-0.0761748162548941,0.110022839385282,0.53503893214683,0.0700778642936596
"465","shredder_bio","dataset","puertorico","rain",2,0.0253643547177923,0.352365140210476,0.0719831556056924,0.683416805787423,0.366833613846819
"466","shredder_bio","dataset","frenchguiana","rain",2,0.0123169158767272,0.276331279889506,0.0445730062903205,0.629940986527113,0.259882103545692
"467","shredder_bio","dataset","colombia","rain",2,0.0229635155495133,0.318123314759871,0.0721843212492829,0.612815884476534,0.225654568051287
"468","shredder_bio","dataset","puertorico","hydro",2,-0.00469349502787675,-0.0335291914819668,0.139982350317068,0.546521981079577,0.0930439627354189
"469","shredder_bio","dataset","frenchguiana","hydro",2,-0.00314069461460309,-0.111977848172979,0.0280474635461066,0.439204988308652,-0.12159008443526
"470","shredder_bio","dataset","colombia","hydro",2,-0.00643534808031077,-0.195306125713526,0.0329500575406943,0.397337545126354,-0.205345656926671
"471","shredder_bio","dataset","puertorico","rain",2,0.00163539677983737,0.0381612463470925,0.0428549100562061,0.617169244464226,0.23433850198495
"472","shredder_bio","dataset","costarica","rain",2,0.0164827526350574,0.325814146634541,0.0505894320590866,0.657174638487208,0.314349276974416
"473","shredder_bio","dataset","colombia","rain",2,-0.0038655917621282,-0.0230398223360306,0.167778713991341,0.46288357400722,-0.0742403528888735
"474","shredder_bio","dataset","puertorico","hydro",2,0.00194126037274944,0.0339532383973748,0.0571745278029072,0.552186491598976,0.10437298901324
"475","shredder_bio","dataset","costarica","hydro",2,0.0158442936335778,0.267132586176588,0.0593124704864866,0.570641895650239,0.141283792174736
"476","shredder_bio","dataset","colombia","hydro",2,NA,NA,NA,NA,NA
"477","shredder_bio","dataset","argentina","rain",2,-0.00539615332750243,-0.134388801189572,0.0401532961060535,0.436335929563156,-0.127342064065946
"478","shredder_bio","dataset","macae","rain",2,-0.00158378482610488,-0.196430510093435,0.00806282499267314,0.398700862358607,-0.202602118879736
"479","shredder_bio","dataset","frenchguiana","rain",2,0.00347928616912785,0.229408889876179,0.0151663092524695,0.569034628660505,0.138069326648097
"480","shredder_bio","dataset","argentina","hydro",2,9.86545131422822e-05,0.00143432963997528,0.0687809206424701,0.51219099221131,0.0243846505658195
"481","shredder_bio","dataset","macae","hydro",2,-0.00205192422767553,-0.16381980164296,0.0125254957404211,0.47062423500612,-0.058751533261184
"482","shredder_bio","dataset","frenchguiana","hydro",2,0.0104193237968475,0.332604527670486,0.0313264641038502,0.591860594588576,0.183721281426903
"483","shredder_bio","dataset","argentina","rain",2,0.0199319657241047,0.145521167232698,0.136969528922429,0.482616548143131,-0.0347707054364463
"484","shredder_bio","dataset","macae","rain",2,0.000731734646782334,0.110941249058281,0.00659569504574379,0.603496269903129,0.206992551354552
"485","shredder_bio","dataset","costarica","rain",2,6.20920301667161e-05,0.00543155862268669,0.0114317149974905,0.499666295884316,-0.000667408231368187
"486","shredder_bio","dataset","argentina","hydro",2,0.0246363704533141,0.182737625638791,0.134818269457061,0.467152048763969,-0.0657030862467914
"487","shredder_bio","dataset","macae","hydro",2,-0.00031055216170528,-0.0247624420963096,0.012541257461499,0.604039167686659,0.208078346966693
"488","shredder_bio","dataset","costarica","hydro",2,-0.00724992719472195,-0.356547526420085,0.020333690903748,0.394438264738598,-0.211123470522803
"489","shredder_bio","dataset","argentina","rain",2,0.00360274644718284,0.113047937176396,0.0318691922839887,0.578451292470934,0.156919742067079
"490","shredder_bio","dataset","macae","rain",2,0.00164850080612999,0.143610500177756,0.0114789712736153,0.583231334149327,0.166462677573355
"491","shredder_bio","dataset","colombia","rain",2,0.0068873341620197,0.23809077839378,0.0289273453112438,0.590027075812274,0.180072345304927
"492","shredder_bio","dataset","argentina","hydro",2,0.00183047841434214,0.0346482459633122,0.0528303342189492,0.348628513376228,-0.302776077858925
"493","shredder_bio","dataset","macae","hydro",2,-0.0122106478772999,-0.27798134751881,0.0439261410389186,0.341033062451297,-0.317933877067396
"494","shredder_bio","dataset","colombia","hydro",2,-0.00904621412261331,-0.304103951445802,0.0297471114058363,0.346231949458484,-0.307567176253904
"495","shredder_bio","dataset","argentina","rain",2,0.00732612354649476,0.111562128760688,0.0656685528313109,0.526586136825469,0.053178000829852
"496","shredder_bio","dataset","frenchguiana","rain",2,0.0017384621974027,0.156363128750211,0.0111181082861285,0.506569424340274,0.0131388552778028
"497","shredder_bio","dataset","costarica","rain",2,-0.0021750678354584,-0.120863815100244,0.0179960216683084,0.409303360783441,-0.181393296404373
"498","shredder_bio","dataset","argentina","hydro",2,0.00453006701109471,0.0997265781574643,0.0454248716319326,0.359464950897392,-0.28110083291153
"499","shredder_bio","dataset","frenchguiana","hydro",2,-0.000334343506939616,-0.0325985895956812,0.0102563795270428,0.453568644917047,-0.092862756793962
"500","shredder_bio","dataset","costarica","hydro",2,-0.00916244857041137,-0.378569800186083,0.024202798442738,0.409343715239155,-0.181312569521691
"501","shredder_bio","dataset","argentina","rain",2,0.00341341066445133,0.056484107261008,0.0604313466207099,0.499830661548882,-0.00033871338108186
"502","shredder_bio","dataset","frenchguiana","rain",2,0.00554716809922118,0.280363848297462,0.0197856040745158,0.570704821289389,0.141409713583132
"503","shredder_bio","dataset","colombia","rain",2,0.00853246238850425,0.134607896537284,0.0633875322919181,0.575473826714801,0.150962906026311
"504","shredder_bio","dataset","argentina","hydro",2,0.00557685525112173,0.0427622708317367,0.130415320389926,0.543119990969635,0.0862494121865096
"505","shredder_bio","dataset","frenchguiana","hydro",2,-0.00177176557749936,-0.0755387797348022,0.0234550463181903,0.553446164124262,0.106892381921107
"506","shredder_bio","dataset","colombia","hydro",2,0.00406538814180857,0.0743012291997891,0.0547149513620712,0.514214801444043,0.0284324755744622
"507","shredder_bio","dataset","argentina","rain",2,0.00434935332232433,0.118078272160967,0.0368344932791293,0.561293599729089,0.122600604233703
"508","shredder_bio","dataset","costarica","rain",2,0.00497302839185665,0.268217943029193,0.0185409981736955,0.619354838709677,0.238709677419355
"509","shredder_bio","dataset","colombia","rain",2,0.00487580938328969,0.425839058586118,0.0114498876629083,0.683100180505415,0.366237363947239
"510","shredder_bio","dataset","argentina","hydro",2,-0.00079992185301081,-0.0173045045596223,0.0462262210544483,0.415114572750875,-0.169789418754595
"511","shredder_bio","dataset","costarica","hydro",2,0.0129909121979593,0.247911181043768,0.0524014775907418,0.550617421292691,0.101234843211819
"512","shredder_bio","dataset","colombia","hydro",2,-0.00247508345245162,-0.115203222761807,0.0214844983770036,0.390681407942238,-0.218659276441697
"513","shredder_bio","dataset","macae","rain",2,0.0394977558308247,0.266854368260845,0.148012401251819,0.628401836711838,0.256808545379344
"514","shredder_bio","dataset","frenchguiana","rain",2,-0.0250170375807417,-0.125610126065696,0.199164178592238,0.383865939204988,-0.232268238216073
"515","shredder_bio","dataset","costarica","rain",2,0.0189374955541637,0.223605739877214,0.0846914554365315,0.592880978865406,0.185761957730812
"516","shredder_bio","dataset","macae","hydro",2,0.0166158559272072,0.360614255684145,0.0460765365353739,0.698397685545788,0.396795393199587
"517","shredder_bio","dataset","frenchguiana","hydro",2,-0.0387606325312875,-0.193098580582871,0.200729764114722,0.371172475225476,-0.257655178922336
"518","shredder_bio","dataset","costarica","hydro",2,-0.0190214047254553,-0.084691883380608,0.224595368129582,0.528587319243604,0.057174638487208
"519","shredder_bio","dataset","macae","rain",2,0.00907096496553639,0.21002456011419,0.0431900200652938,0.576324336431851,0.15265156884084
"520","shredder_bio","dataset","frenchguiana","rain",2,0.00821797345437347,0.248183380073859,0.0331125051642371,0.535630776082842,0.0712615879474049
"521","shredder_bio","dataset","colombia","rain",2,0.00987470708392568,0.240295085602405,0.0410940867108055,0.549864620938628,0.0997393190786689
"522","shredder_bio","dataset","macae","hydro",2,-0.0569850134887666,-0.281595739369489,0.202364615375075,0.341033062451297,-0.317933877067396
"523","shredder_bio","dataset","frenchguiana","hydro",2,0.00542500687922354,0.266607527807517,0.0203482884517058,0.588408863155551,0.176817815094498
"524","shredder_bio","dataset","colombia","hydro",2,-0.0118527690446764,-0.196136221725299,0.0604313111592254,0.41211642599278,-0.175784908511953
"525","shredder_bio","dataset","macae","rain",2,0.00594129670195731,0.253103379859375,0.0234737944047145,0.602926449315678,0.205852910100739
"526","shredder_bio","dataset","costarica","rain",2,0.0136606063066737,0.366416918615527,0.0372815926685073,0.677641824249166,0.355283648498331
"527","shredder_bio","dataset","colombia","rain",2,-0.0195603784452731,-0.0561478898260485,0.348372458980614,0.464914259927798,-0.0701785706639503
"528","shredder_bio","dataset","macae","hydro",2,-0.0119216933861941,-0.247199809644756,0.0482269521296413,0.342995437854679,-0.314009141786101
"529","shredder_bio","dataset","costarica","hydro",2,0.0145711763870753,0.481605164440216,0.0302554404789488,0.631590656284761,0.263181312569522
"530","shredder_bio","dataset","colombia","hydro",2,-0.0354024477748018,-0.105652787152058,0.335082951705286,0.450022563176895,-0.0999649736467202
"531","shredder_bio","dataset","frenchguiana","rain",2,0.00945210810870434,0.252668902283379,0.0374090678484184,0.524050773855918,0.0481015718644983
"532","shredder_bio","dataset","costarica","rain",2,0.0219415852617515,0.287128027550415,0.0764174276156267,0.655909192076564,0.311818415046046
"533","shredder_bio","dataset","colombia","rain",2,0.0127744298517782,0.154635723162776,0.0826098238524828,0.561033393501805,0.122079121315746
"534","shredder_bio","dataset","frenchguiana","hydro",2,-0.00602219943388382,-0.158147043702949,0.0380797471320137,0.421055561741454,-0.157888955795969
"535","shredder_bio","dataset","costarica","hydro",2,0.0381216753806433,0.241588304595711,0.157796030086963,0.546390032261653,0.0927800650974252
"536","shredder_bio","dataset","colombia","hydro",2,-0.00613827699098679,-0.0997150809095427,0.0615581608618979,0.459611913357401,-0.0807843353623608
"537","shredder_bio","dataset","puertorico","rain",3,0.00810025856541652,0.307178664478943,0.0263698606124117,0.593823038397329,0.187646077956838
"538","shredder_bio","dataset","argentina","rain",3,0.0050116177852344,0.0815197473488904,0.0614773468787329,0.531440505757507,0.0628877844208654
"539","shredder_bio","dataset","macae","rain",3,0.00321813598074483,0.184848974233381,0.0174095420009298,0.482024862806585,-0.0359509564181289
"540","shredder_bio","dataset","frenchguiana","rain",3,0.0022805022289677,0.239750980094743,0.00951196207025516,0.615157589932064,0.230315249853629
"541","shredder_bio","dataset","puertorico","hydro",3,-0.00394102229612714,-0.0981059458168558,0.0401710850786173,0.542728385445644,0.0854567756526313
"542","shredder_bio","dataset","argentina","hydro",3,0.00313129769389109,0.0495108032077238,0.0632447363205491,0.490518117168981,-0.0189658393289707
"543","shredder_bio","dataset","macae","hydro",3,-0.000166199710118331,-0.0222133720878792,0.00748196669379246,0.520585289863136,0.0411705820201479
"544","shredder_bio","dataset","frenchguiana","hydro",3,0.00729888412336388,0.291077348829447,0.025075410892383,0.541198084845786,0.082396211064187
"545","shredder_bio","dataset","puertorico","rain",3,-0.00139286875713096,-0.071900623186485,0.0193721374781182,0.573216868810504,0.146433745779769
"546","shredder_bio","dataset","argentina","rain",3,0.0150967369124715,0.191214694340021,0.0789517613412398,0.510272039733604,0.0205463259397183
"547","shredder_bio","dataset","macae","rain",3,0.00191692073280625,0.295452840889818,0.00648807683497996,0.630299321241794,0.260598657003206
"548","shredder_bio","dataset","costarica","rain",3,0.00312768871753533,0.293339953609311,0.01066233453388,0.655909192076564,0.311818415046046
"549","shredder_bio","dataset","puertorico","hydro",3,-0.00534814204276035,-0.165787281026145,0.032259061187673,0.536385890731056,0.0727717855166938
"550","shredder_bio","dataset","argentina","hydro",3,0.0154036290642907,0.198420514815783,0.07763123222713,0.476069533807427,-0.0478661659254975
"551","shredder_bio","dataset","macae","hydro",3,0.000859010929847637,0.111137270816887,0.00772927860774059,0.639979971069322,0.279959957737006
"552","shredder_bio","dataset","costarica","hydro",3,-0.00339273947893859,-0.187484301596852,0.0180961256491438,0.505228031145717,0.0104560622914349
"553","shredder_bio","dataset","puertorico","rain",3,-0.00203284164075246,-0.106227609936904,0.0191366598755248,0.562979859797485,0.125959726612993
"554","shredder_bio","dataset","argentina","rain",3,0.00358436829387199,0.0841129145474739,0.0426137688029933,0.500620907654098,0.00124194906396682
"555","shredder_bio","dataset","macae","rain",3,0.00205214901660333,0.207752957181595,0.0098778330014796,0.584232780683209,0.168465570752713
"556","shredder_bio","dataset","colombia","rain",3,0.00216984217698468,0.196343402981564,0.0110512609236401,0.615636281588448,0.231295932252569
"557","shredder_bio","dataset","puertorico","hydro",3,-0.00129778856738683,-0.228286228047439,0.00568491835222378,0.575887392900857,0.151774794258059
"558","shredder_bio","dataset","argentina","hydro",3,0.00106498357448725,0.076327601299959,0.0139527976295493,0.422903262219212,-0.154210336448655
"559","shredder_bio","dataset","macae","hydro",3,-0.00779571820930136,-0.272337983076899,0.0286251595213589,0.341033062451297,-0.317933877067396
"560","shredder_bio","dataset","colombia","hydro",3,-0.0101727656930133,-0.308493684092842,0.0329756044209701,0.307536101083032,-0.384966693095496
"561","shredder_bio","dataset","puertorico","rain",3,0.00887066504305056,0.33929481669946,0.0261444166148521,0.603728436282693,0.207456873850264
"562","shredder_bio","dataset","argentina","rain",3,0.00839849100959966,0.0935549724076429,0.0897706534828025,0.530198690449311,0.0604038862929317
"563","shredder_bio","dataset","frenchguiana","rain",3,0.00166949878868472,0.146792509817369,0.0113731878469945,0.541420777196303,0.0828415959888582
"564","shredder_bio","dataset","costarica","rain",3,0.00564711521746708,0.196159305364728,0.0287884136160002,0.512797685288226,0.0255953731122736
"565","shredder_bio","dataset","puertorico","hydro",3,-0.00154716044964665,-0.0886301276550729,0.0174563716715812,0.561978413263603,0.123956833433634
"566","shredder_bio","dataset","argentina","hydro",3,0.00476389931353216,0.138339494924958,0.0344362925144142,0.436787447793205,-0.126438928859805
"567","shredder_bio","dataset","frenchguiana","hydro",3,-0.00193587222153235,-0.146265596565542,0.013235321681848,0.397227480236054,-0.205545142735796
"568","shredder_bio","dataset","costarica","hydro",3,-0.00517417312491553,-0.306804037154111,0.0168647491503395,0.432925472747497,-0.134149054505006
"569","shredder_bio","dataset","puertorico","rain",3,0.0028923860147021,0.17759136334453,0.0162867493116252,0.631968398798264,0.263936812302137
"570","shredder_bio","dataset","argentina","rain",3,0.00483706288626107,0.0582910157914667,0.0829812762839033,0.499830661548882,-0.00033871338108186
"571","shredder_bio","dataset","frenchguiana","rain",3,0.00529643644663103,0.322925426908622,0.0164014227598428,0.599877519207215,0.199755138715069
"572","shredder_bio","dataset","colombia","rain",3,0.0111595715568708,0.262262157910159,0.0425512077144336,0.602662454873646,0.205345656926671
"573","shredder_bio","dataset","puertorico","hydro",3,-0.00175385983128606,-0.0339128671034517,0.0517166486082079,0.543516972732332,0.0870339460037052
"574","shredder_bio","dataset","argentina","hydro",3,0.00206948008415275,0.0731804646538509,0.0282791328798136,0.572130037250254,0.144275849181099
"575","shredder_bio","dataset","frenchguiana","hydro",3,-0.00157648598576654,-0.0941196530243629,0.0167498066037118,0.512582117804253,0.0251642482439274
"576","shredder_bio","dataset","colombia","hydro",3,0.000505496235045033,0.0240160841385667,0.0210482371784029,0.459160649819495,-0.0816869536345659
"577","shredder_bio","dataset","puertorico","rain",3,-0.00592677239350392,-0.228116836943648,0.0259813018316049,0.567875820629799,0.13575164882319
"578","shredder_bio","dataset","argentina","rain",3,0.00486477760040172,0.0864589784363842,0.056266887353766,0.50333032287198,0.00666136316127658
"579","shredder_bio","dataset","costarica","rain",3,0.00562368959636672,0.331374958113284,0.0169707742201938,0.652057842046719,0.304115684093437
"580","shredder_bio","dataset","colombia","rain",3,0.00246022658264655,0.106435104476329,0.0231148040371747,0.540726534296029,0.0814612990665147
"581","shredder_bio","dataset","puertorico","hydro",3,-0.00135017488747025,-0.0408520678148719,0.0330503438305447,0.559321090706733,0.118642182148273
"582","shredder_bio","dataset","argentina","hydro",3,0.00186243839915523,0.0673756785078156,0.0276425921104332,0.446720848854272,-0.106569954324693
"583","shredder_bio","dataset","costarica","hydro",3,0.00932671059307821,0.257381351282171,0.0362369322665231,0.552397374568918,0.1047947497863
"584","shredder_bio","dataset","colombia","hydro",3,-0.00377308481909666,-0.107145487788941,0.0352145936983273,0.417080324909747,-0.165856107517696
"585","shredder_bio","dataset","puertorico","rain",3,0.029852981091106,0.281343489874824,0.106108661353381,0.701112966054535,0.402225934600244
"586","shredder_bio","dataset","macae","rain",3,0.0489685392705104,0.25310414200967,0.193471900071234,0.619106282898421,0.238217085050966
"587","shredder_bio","dataset","frenchguiana","rain",3,-0.0087986742253976,-0.0604099596745003,0.145649397430596,0.437757488030286,-0.124485086445623
"588","shredder_bio","dataset","costarica","rain",3,0.0403050556013836,0.312237861150879,0.129084459689876,0.678833741375473,0.357667518186292
"589","shredder_bio","dataset","puertorico","hydro",3,0.0020239785208549,0.0271200366626007,0.0746303755424497,0.564648937353956,0.129297881911924
"590","shredder_bio","dataset","macae","hydro",3,0.0142721502852737,0.430225687651802,0.0331736358262846,0.680267558528428,0.360535556183264
"591","shredder_bio","dataset","frenchguiana","hydro",3,-0.016292073544562,-0.110366845744054,0.147617460975047,0.398340941988643,-0.20331821811244
"592","shredder_bio","dataset","costarica","hydro",3,-0.010400138186021,-0.0524970741241129,0.198108911011558,0.560177975528365,0.12035595105673
"593","shredder_bio","dataset","puertorico","rain",3,0.0203412716713463,0.349357515013686,0.0582248006617214,0.683416805787423,0.366833613846819
"594","shredder_bio","dataset","macae","rain",3,0.0120301276794328,0.213089916364196,0.056455640345139,0.576324336431851,0.15265156884084
"595","shredder_bio","dataset","frenchguiana","rain",3,0.0105907487218581,0.227751285237051,0.0465013785139999,0.613487025281212,0.226974119536604
"596","shredder_bio","dataset","colombia","rain",3,0.0160898989440964,0.245234102453649,0.0656103648844578,0.567576714801444,0.135167086262721
"597","shredder_bio","dataset","puertorico","hydro",3,-0.00199223893690958,-0.0378345129559882,0.052656656086127,0.522476911093802,0.0449538246922696
"598","shredder_bio","dataset","macae","hydro",3,-0.00937788691537933,-0.259946540178142,0.0360762136282046,0.358684766885501,-0.28263048197615
"599","shredder_bio","dataset","frenchguiana","hydro",3,0.0083104566556339,0.394784731314553,0.021050603015881,0.545712694877506,0.0914254260347693
"600","shredder_bio","dataset","colombia","hydro",3,-0.0144174639479473,-0.177976817600701,0.0810075387475099,0.390455776173285,-0.2191105855778
"601","shredder_bio","dataset","puertorico","rain",3,-0.00117138380637716,-0.0226722507931118,0.051665968988533,0.587125848447758,0.174251706604193
"602","shredder_bio","dataset","macae","rain",3,0.00827320349802674,0.223692991735495,0.0369846343143793,0.576324336431851,0.15265156884084
"603","shredder_bio","dataset","costarica","rain",3,0.0159802082756388,0.300208293617704,0.0532304024084979,0.655909192076564,0.311818415046046
"604","shredder_bio","dataset","colombia","rain",3,-0.00895411007907643,-0.0448250172820985,0.199756979963338,0.472134476534296,-0.0557366783086679
"605","shredder_bio","dataset","puertorico","hydro",3,0.00552377719626707,0.0816656565760239,0.0676389247066775,0.504784688995215,0.00956937852360194
"606","shredder_bio","dataset","macae","hydro",3,-0.00647419826887541,-0.229234791006153,0.0282426513028803,0.365472348948481,-0.269055317093831
"607","shredder_bio","dataset","costarica","hydro",3,0.00505546332104068,0.267346059232051,0.0189098105113741,0.630700778642937,0.261401557285873
"608","shredder_bio","dataset","colombia","hydro",3,-0.0262337104911003,-0.121512601782718,0.215892920620776,0.428249097472924,-0.143516305280619
"609","shredder_bio","dataset","puertorico","rain",3,0.0247508516537511,0.34784748846208,0.0711543204269801,0.690205898720089,0.380411799796246
"610","shredder_bio","dataset","frenchguiana","rain",3,0.0151228360421477,0.241286831374898,0.0626757621042761,0.61504621895534,0.230092507832494
"611","shredder_bio","dataset","costarica","rain",3,0.031046606026279,0.289519530739271,0.107234927975336,0.655909192076564,0.311818415046046
"612","shredder_bio","dataset","colombia","rain",3,0.0211884321274047,0.208990554083199,0.101384640183162,0.555166967509025,0.110345083777079
"613","shredder_bio","dataset","puertorico","hydro",3,-0.00206655446744941,-0.056989937207024,0.036261743190598,0.600923556247914,0.201847123742022
"614","shredder_bio","dataset","frenchguiana","hydro",3,-0.00469913251940146,-0.177387446031042,0.0264907840128616,0.412036521545485,-0.175927045245156
"615","shredder_bio","dataset","costarica","hydro",3,0.00992538290885492,0.242302451807387,0.040962783640113,0.556840934371524,0.113681868743048
"616","shredder_bio","dataset","colombia","hydro",3,-0.010355771408681,-0.132216070188834,0.0783246045196375,0.419900722021661,-0.160214743316414
"617","shredder_bio","dataset","argentina","rain",3,0.0088306955497055,0.14398086088831,0.0613324263740564,0.516651614359901,0.0333068158063829
"618","shredder_bio","dataset","macae","rain",3,0.00323785134305388,0.216557318250915,0.0149514750607612,0.531190502855863,0.0623821891741364
"619","shredder_bio","dataset","frenchguiana","rain",3,-0.000384657085576556,-0.0225370034109367,0.0170678008323809,0.418271907359982,-0.16345626735436
"620","shredder_bio","dataset","costarica","rain",3,0.00307309394305189,0.133490925901498,0.0230209950399137,0.537280213665702,0.0745604347183621
"621","shredder_bio","dataset","argentina","hydro",3,0.00370296336030673,0.0789698763810492,0.0468908339483656,0.417936561688678,-0.164144823716211
"622","shredder_bio","dataset","macae","hydro",3,-0.00023816519800901,-0.0320394574946788,0.00743349658927795,0.578112829642817,0.156225667989967
"623","shredder_bio","dataset","frenchguiana","hydro",3,0.00162462260384,0.060484145069659,0.0268603053241298,0.470047878855361,-0.0599042723682873
"624","shredder_bio","dataset","costarica","hydro",3,-0.00717706068678337,-0.228913668821828,0.0313526960784921,0.464293659621802,-0.071412680756396
"625","shredder_bio","dataset","argentina","rain",3,0.00328996066788334,0.0669135143510945,0.049167357293789,0.508523368706254,0.0170485735144536
"626","shredder_bio","dataset","macae","rain",3,0.00168156063721003,0.179875765343905,0.00934845577443439,0.574774674529877,0.149549357392105
"627","shredder_bio","dataset","frenchguiana","rain",3,0.00476701099404009,0.260021933986642,0.0183331110608729,0.545206547155105,0.09041313970827
"628","shredder_bio","dataset","colombia","rain",3,0.0095105939825475,0.214600934273724,0.044317579579671,0.598488267148014,0.196996437908774
"629","shredder_bio","dataset","argentina","hydro",3,0.000210455122611308,0.0064917086514614,0.0324190646732014,0.509256123715995,0.0185142717259
"630","shredder_bio","dataset","macae","hydro",3,-0.0141019002156024,-0.28064678316957,0.0502478598056187,0.341033062451297,-0.317933877067396
"631","shredder_bio","dataset","frenchguiana","hydro",3,0.000100579176491755,0.0296672683414492,0.00339024056189334,0.523160004453847,0.0463200321658132
"632","shredder_bio","dataset","colombia","hydro",3,-0.00627347157195124,-0.226678182222454,0.0276756744316692,0.385040613718412,-0.229942004844262
"633","shredder_bio","dataset","argentina","rain",3,0.00451120756328061,0.101834152991523,0.0442995540372015,0.560729201941528,0.121471685226027
"634","shredder_bio","dataset","macae","rain",3,0.000944920457315757,0.063669286879342,0.0148410717887645,0.576221208412151,0.152442425317845
"635","shredder_bio","dataset","costarica","rain",3,0.00565780037033092,0.304591638645529,0.018575035071515,0.638932146829811,0.277864293659622
"636","shredder_bio","dataset","colombia","rain",3,0.00112006125400155,0.0271789925327349,0.0412105508566045,0.486236462093863,-0.027529857302257
"637","shredder_bio","dataset","argentina","hydro",3,0.00339468286159916,0.0487771084886628,0.0695958199815839,0.340501185235354,-0.319032511569471
"638","shredder_bio","dataset","macae","hydro",3,-0.00727089697146188,-0.26084424775324,0.027874476949709,0.364855838806635,-0.270288324061498
"639","shredder_bio","dataset","costarica","hydro",3,0.000327797459059753,0.0797746059436942,0.00410904516772062,0.552614015572859,0.105228031145717
